,ID,Haus/Wohnung,ID.1,Miete/Kauf,address,balcony,builtInKitchen,city,floorplan,from,garden,livingSpace,numberOfRooms,postcode,price,privateOffer,quarter,title,url,price_sq_m,lat1,lon1
1458,105154391,Wohnung,105154391.0,Miete,"Johannisthal (Treptow), Berlin",True,True,Berlin,True,001.8874474,False,82.91,3.0,12487.0,949.32,False,Johannisthal (Treptow),Eine 3-Zimmer-Wohnung mit Balkon in Treptow Köpenick!,https://www.immobilienscout24.de/expose/105154391,11.450006030599999,52.4459114,13.504547
1459,105154642,Wohnung,105154642.0,Miete,"Westfälische Str. 61, Wilmersdorf (Wilmersdorf), Berlin",True,False,Berlin,False,001.390931,False,54.36,2.0,10711.0,815.4,False,Wilmersdorf (Wilmersdorf),"Modernisierter ""Altneubau"" in attraktiver Citylage",https://www.immobilienscout24.de/expose/105154642,15.0,52.49575,13.2961
1460,105155837,Wohnung,105155837.0,Miete,"Müggelstr. 15, Friedrichshain (Friedrichshain), Berlin",True,False,Berlin,True,001.7553376,False,111.28,3.0,10247.0,1780.0,False,Friedrichshain (Friedrichshain),Über den sonnigen Dächern von Friedrichshain,https://www.immobilienscout24.de/expose/105155837,15.9956865564,52.509980000000006,13.46844
1461,105156488,Wohnung,105156488.0,Miete,"Durlacher straße 3, Wilmersdorf (Wilmersdorf), Berlin",True,True,Berlin,True,001.17171122,False,92.65,4.0,10715.0,1550.0,True,Wilmersdorf (Wilmersdorf),"ERSTBEZUG***** Luxus Wohnung mit 4 Zimmer,hochwertige EBK, Westbalkon mit Ausblick nach Volkspark",https://www.immobilienscout24.de/expose/105156488,16.729627630899998,52.4795,13.33554
1462,105157670,Wohnung,105157670.0,Miete,"Unter den Eichen 92, Lichterfelde (Steglitz), Berlin",True,True,Berlin,False,001.17170869,False,42.0,1.0,12205.0,420.0,True,Lichterfelde (Steglitz),"gemütliche 1-Zimmerwohnung, Balkon, Einbauküche, Wannenbad",https://www.immobilienscout24.de/expose/105157670,10.0,52.44432,13.29089
1463,105158680,Wohnung,105158680.0,Miete,"Ahrenshooper Straße 2, Neu-Hohenschönhausen (Hohenschönhausen), Berlin",True,False,Berlin,True,001.1495,False,37.03,1.0,13051.0,439.0,False,Neu-Hohenschönhausen (Hohenschönhausen),"Schöne, kleine Single-Wohnung am Linden-Center!",https://www.immobilienscout24.de/expose/105158680,11.855252497999999,52.566590000000005,13.5054
1464,105165501,Wohnung,105165501.0,Miete,"Berliner Allee 200-204, Weißensee (Weißensee), Berlin",False,True,Berlin,False,001.902948,True,54.51,2.0,13088.0,600.0,False,Weißensee (Weißensee),"Elegante 2-Zimmerwohnung mit Wintergarten und Stellplatz, Nähe Weißer See",https://www.immobilienscout24.de/expose/105165501,11.007154650499999,52.55645,13.46747
1465,105165648,Wohnung,105165648.0,Miete,"Biesdorf (Marzahn), Berlin",True,True,Berlin,False,001.4962873,False,91.4,3.0,12683.0,929.0,False,Biesdorf (Marzahn),großzügige Wohnung mit Balkon und Gartennutzung sucht neue Mieter - ruhige Lage,https://www.immobilienscout24.de/expose/105165648,10.1641137856,52.5090006,13.555909
1466,105165825,Wohnung,105165825.0,Miete,"Potsdamer Straße 38, Zehlendorf (Zehlendorf), Berlin",True,True,Berlin,True,001.14831196,False,117.0,4.0,14163.0,1680.0,False,Zehlendorf (Zehlendorf),4-Zimmer-Altbau mit gehobener Ausstattung inkl. Wohnküche und modernes Bad,https://www.immobilienscout24.de/expose/105165825,14.358974359000001,52.4346,13.25068
1467,105165945,Wohnung,105165945.0,Miete,"Muskauer Str. 8, Kreuzberg (Kreuzberg), Berlin",False,False,Berlin,False,001.4011343,False,79.81,3.0,10997.0,1118.0,False,Kreuzberg (Kreuzberg),"Wohnen im kreuzberger Kiez!!!! BESICHTIGUNG AM DIENSTAG, DEN 19.06.2018 UM 14:30 UHR!!!",https://www.immobilienscout24.de/expose/105165945,14.0082696404,52.50131999999999,13.43255
1468,105165977,Wohnung,105165977.0,Miete,"Genterstraße 68, Wedding (Wedding), Berlin",True,False,Berlin,False,001.14314396,False,58.0,2.0,13353.0,754.0,False,Wedding (Wedding),WG-geeignete Wohnung nahe U-BHf. Seestraße,https://www.immobilienscout24.de/expose/105165977,13.0,52.5492,13.351720000000002
1469,105166284,Wohnung,105166284.0,Miete,"Mühlenstr. 20, Pankow (Pankow), Berlin",False,True,Berlin,True,001.15652831,False,48.13,1.0,13187.0,649.76,False,Pankow (Pankow),Erstbezug nach Komplettsanierung: Loftwohnung nahe S-Bahn Station Pankow - mit EBK!,https://www.immobilienscout24.de/expose/105166284,13.5001038853,52.56564,13.40601
1471,105168630,Wohnung,105168630.0,Miete,"Betckestr. 32, Spandau (Spandau), Berlin",True,False,Berlin,True,001.22352,False,62.38,2.0,13595.0,617.13,False,Spandau (Spandau),Ab August 2018 können Sie hier einziehen!,https://www.immobilienscout24.de/expose/105168630,9.89307470343,52.52126,13.1984
1472,105168792,Wohnung,105168792.0,Miete,"Maulbeerallee 37, Staaken (Spandau), Berlin",True,False,Berlin,False,001.1633040,False,66.0,2.0,13593.0,424.0,False,Staaken (Spandau),Zuhause im ruhigen Staaken !!!,https://www.immobilienscout24.de/expose/105168792,6.42424242424,52.52316,13.165970000000002
1473,105168881,Wohnung,105168881.0,Miete,"Maulbeerallee 31a, Staaken (Spandau), Berlin",True,False,Berlin,False,001.1633040,False,70.0,2.0,13593.0,449.0,False,Staaken (Spandau),Geräumige 2-Zimmerwohnung im Staakener Kiez!!,https://www.immobilienscout24.de/expose/105168881,6.41428571429,52.523230000000005,13.16695
1474,105169237,Wohnung,105169237.0,Miete,"Fließstraße 13, Niederschöneweide (Treptow), Berlin",True,True,Berlin,False,001.235223,False,33.58,1.0,12459.0,587.65,False,Niederschöneweide (Treptow),Möbliertes Apartment im Schöneweider-Szenekiez,https://www.immobilienscout24.de/expose/105169237,17.5,52.4571113,13.5124183
1475,105169274,Wohnung,105169274.0,Miete,"Pappelallee 80, Prenzlauer Berg (Prenzlauer Berg), Berlin",True,True,Berlin,False,001.5433230,False,57.4,2.0,10437.0,1020.0,False,Prenzlauer Berg (Prenzlauer Berg),"traumhafte, sanierte Altbauwohnung mit Balkon und EBK, auf Wunsch möbliert",https://www.immobilienscout24.de/expose/105169274,17.770034843199998,52.54294,13.41402
1476,105169304,Wohnung,105169304.0,Miete,"Fließstraße 13, Niederschöneweide (Treptow), Berlin",True,True,Berlin,False,001.235223,False,29.01,1.0,12459.0,565.7,False,Niederschöneweide (Treptow),Süßes Singleapartment an der Spree,https://www.immobilienscout24.de/expose/105169304,19.5001723544,52.4571113,13.5124183
1477,105169568,Wohnung,105169568.0,Miete,"Schürstr. 13, Spandau (Spandau), Berlin",True,True,Berlin,True,001.231672,False,85.4,3.0,13597.0,742.0,False,Spandau (Spandau),++ tolle DG-Wohnung mit großer Terrasse ++,https://www.immobilienscout24.de/expose/105169568,8.68852459016,52.533809999999995,13.208039999999999
1478,105169730,Wohnung,105169730.0,Miete,"Machnower Str. 2, Wannsee (Zehlendorf), Berlin",True,True,Berlin,True,001.186341,False,50.0,1.5,14109.0,450.0,False,Wannsee (Zehlendorf),"Singles, Naturliebhaber aufgepasst! Attraktive Wohnung in ruhiger Waldrandlage zu vergeben !",https://www.immobilienscout24.de/expose/105169730,9.0,52.3972,13.14388
1479,105169838,Wohnung,105169838.0,Miete,"Waterloo-Ufer 8, Kreuzberg (Kreuzberg), Berlin",False,True,Berlin,True,001.3249144,False,103.66,3.0,10961.0,1300.0,False,Kreuzberg (Kreuzberg),"Modernisierte Wohnung mit Einbauküche, 2 Bädern und Dielen ",https://www.immobilienscout24.de/expose/105169838,12.540999421199999,52.49738000000001,13.39509
1480,105170090,Wohnung,105170090.0,Miete,"Leibnizstr. 70a, Charlottenburg (Charlottenburg), Berlin",True,True,Berlin,True,009.e395c648-2d25-4b2e-bd73-3a93d6be9d0e,False,69.45,2.0,10625.0,937.0,False,Charlottenburg (Charlottenburg),Schöne 2-Zimmer-Wohnung in Top-Lage!,https://www.immobilienscout24.de/expose/105170090,13.4917206623,52.50605,13.31345
1481,105170124,Wohnung,105170124.0,Miete,"Wilhelmstraße 149, Kreuzberg (Kreuzberg), Berlin",True,True,Berlin,True,001.3249144,False,59.74,3.0,10963.0,1150.0,False,Kreuzberg (Kreuzberg),"Umfassend modernisiert mit Einbauküche, Wannenbad und Balkon",https://www.immobilienscout24.de/expose/105170124,19.250083696,52.4988,13.387620000000002
1482,105170185,Wohnung,105170185.0,Miete,"Köpenick (Köpenick), Berlin",False,True,Berlin,True,001.14132501,False,103.13,4.0,12555.0,1300.0,False,Köpenick (Köpenick),EINZIGARTIGE 4-ZIMMER-MAISONNETTE | Mit viel Liebe saniert | EBK | großer Keller,https://www.immobilienscout24.de/expose/105170185,12.6054494328,52.4539099,13.5764126
1483,105170208,Wohnung,105170208.0,Miete,"Teupitzer Straße 46, Hellersdorf (Hellersdorf), Berlin",True,False,Berlin,True,001.22352,False,51.76,2.0,12627.0,452.9,False,Hellersdorf (Hellersdorf),Hier wird für Sie saniert!,https://www.immobilienscout24.de/expose/105170208,8.75,52.546640000000004,13.59956
1484,105170351,Wohnung,105170351.0,Miete,"Sonnenallee 275, Neukölln (Neukölln), Berlin",True,False,Berlin,False,001.1633040,False,68.0,3.0,12057.0,649.0,False,Neukölln (Neukölln),"Sonnig, sonniger, Sonnenallee! 3- Zimmerwohnung mit modernem Bad zu vermieten!",https://www.immobilienscout24.de/expose/105170351,9.54411764706,52.471669999999996,13.464960000000001
1485,105170383,Wohnung,105170383.0,Miete,"Säntisstr. 106a, Marienfelde (Tempelhof), Berlin",True,True,Berlin,False,001.439080,True,70.0,3.0,12277.0,750.0,False,Marienfelde (Tempelhof),"Marienfelde: Säntisstraße: Schöne 3-Zimmer-Dachgeschoss-Wohnung, ca. 70 m², Balkon per 01.07.2018",https://www.immobilienscout24.de/expose/105170383,10.714285714299999,52.41638,13.384
1486,105170666,Wohnung,105170666.0,Miete,"Dieselstraße 9, Neukölln (Neukölln), Berlin",True,False,Berlin,False,001.1633040,False,51.0,2.0,12057.0,499.0,False,Neukölln (Neukölln),Gepflegte 2-Zimmerwohnung an der Köllnischen Heide,https://www.immobilienscout24.de/expose/105170666,9.78431372549,52.47514,13.46706
1487,105170703,Wohnung,105170703.0,Miete,"Pankstraße 55, Wedding (Wedding), Berlin",False,True,Berlin,False,001.911796,False,85.0,3.0,13357.0,900.0,False,Wedding (Wedding),"Moderne Altbau-Whg in Parknähe! *Besichtigung: Sa., 16.06. / 13:30 Uhr*",https://www.immobilienscout24.de/expose/105170703,10.5882352941,52.551669999999994,13.379529999999999
1488,105170840,Wohnung,105170840.0,Miete,"Andreasstraße 20, Friedrichshain (Friedrichshain), Berlin",False,True,Berlin,True,001.3249144,False,69.6,3.0,10243.0,1320.0,False,Friedrichshain (Friedrichshain),Umfassend modernisiert mit Einbauküche und Parkett,https://www.immobilienscout24.de/expose/105170840,18.9655172414,52.5132,13.431770000000002
1489,105170961,Wohnung,105170961.0,Miete,"Köpenick (Köpenick), Berlin",True,False,Berlin,False,009.40f318d9-5938-4e6a-8b07-d3bf317b0505,True,103.44,2.0,12557.0,990.0,True,Köpenick (Köpenick),"TRAUMWOHNUNG - JETZT MIETEN! FANTASTISCHER SEEBLICK, DIREKT-AUFZUG",https://www.immobilienscout24.de/expose/105170961,9.57076566125,52.4539099,13.5764126
1490,105171186,Wohnung,105171186.0,Miete,"Dieselstraße 15, Neukölln (Neukölln), Berlin",True,False,Berlin,False,001.1633040,False,57.0,2.0,12057.0,529.0,False,Neukölln (Neukölln),Gemütliche 2-Zimmerwohnung nahe Köllnischer Heide!!,https://www.immobilienscout24.de/expose/105171186,9.280701754389998,52.47611,13.46667
1491,105171405,Wohnung,105171405.0,Miete,"Wöhlertstr. 20, Mitte (Mitte), Berlin",True,True,Berlin,True,001.5388310,False,127.0,4.0,10115.0,1790.0,False,Mitte (Mitte),4 Zimmerwohnung mit Balkon - Erstbezug nach Sanierung - Berlin Mitte,https://www.immobilienscout24.de/expose/105171405,14.094488189000002,52.53674,13.3771
1492,105171448,Wohnung,105171448.0,Miete,"Motzstr. 16, Schöneberg (Schöneberg), Berlin",True,True,Berlin,False,001.902948,False,69.24,2.0,10777.0,481.91,False,Schöneberg (Schöneberg),2-Zimmerwohnung mit Balkon Nähe Nollendorfplatz - WBS erforderlich,https://www.immobilienscout24.de/expose/105171448,6.959994222989999,52.49869,13.3501
1493,105171550,Wohnung,105171550.0,Miete,"Dörpfeldstraße 29, Adlershof (Treptow), Berlin",True,True,Berlin,False,001.259155,False,84.34,2.0,12489.0,717.0,False,Adlershof (Treptow),"RUHIG!Geräumige 2-Zimmer-mit Fussbodenhzg, Bad mit Wanne und Dusche, Parkett, Abstellnische",https://www.immobilienscout24.de/expose/105171550,8.50130424472,52.4372,13.54715
1494,105171853,Wohnung,105171853.0,Miete,"Mitte (Mitte), Berlin",True,True,Berlin,True,001.17171260,False,70.0,2.5,10119.0,1260.0,True,Mitte (Mitte),"2,5-Zimmer-Altbauwohnung mit Balkon und Einbauküche|Rosenthaler Platz",https://www.immobilienscout24.de/expose/105171853,18.0,52.5176896,13.4023757
1495,105171898,Wohnung,105171898.0,Miete,"Gartenfelder Str. 74 a, Haselhorst (Spandau), Berlin",True,False,Berlin,False,001.1420,False,77.91,2.0,13599.0,675.0,False,Haselhorst (Spandau),"2-Zimmer-Wohnung mit Wintergarten, Haselhorst!  ",https://www.immobilienscout24.de/expose/105171898,8.663842895650001,52.54405,13.243260000000001
1496,105172123,Wohnung,105172123.0,Miete,"Todtnauer Zeile 11, Waidmannslust (Reinickendorf), Berlin",True,False,Berlin,False,001.1633040,False,86.0,3.0,13469.0,599.0,False,Waidmannslust (Reinickendorf),Großzügige modernisierte 3 - Zimmerwohnung mit Balkon in Waidmannslust!,https://www.immobilienscout24.de/expose/105172123,6.965116279069999,52.60934,13.332139999999999
1497,105172181,Wohnung,105172181.0,Miete,"Reinhardtstraße 48, Mitte (Mitte), Berlin",True,True,Berlin,True,001.685278,False,76.91,2.0,10117.0,1077.0,False,Mitte (Mitte),Komfortabler Neubau Nähe Reichstag,https://www.immobilienscout24.de/expose/105172181,14.0033805747,52.52248,13.378060000000001
1498,105172852,Wohnung,105172852.0,Miete,"Todtnauer Zeile 13, Waidmannslust (Reinickendorf), Berlin",False,False,Berlin,False,001.1633040,False,33.05,1.0,13469.0,299.0,False,Waidmannslust (Reinickendorf),Perfekte Singlewohnung in grüner Umgebung,https://www.immobilienscout24.de/expose/105172852,9.046898638430001,52.60896999999999,13.33199
1499,105173492,Wohnung,105173492.0,Miete,"Winsstraße 62, Prenzlauer Berg (Prenzlauer Berg), Berlin",True,True,Berlin,True,001.365519,False,157.77,2.0,10405.0,2999.0,False,Prenzlauer Berg (Prenzlauer Berg),EXKLUSIV! attraktive LOFTWOHNUNG in PRENZLAUER BERG! bevozugte Wohnlage im WINSVIERTEL!,https://www.immobilienscout24.de/expose/105173492,19.0086835267,52.533409999999996,13.42402
1500,105173600,Wohnung,105173600.0,Miete,"Zeppelinstr. 100, Spandau (Spandau), Berlin",False,False,Berlin,False,001.22352,False,70.83,2.0,13583.0,467.48,False,Spandau (Spandau),ZUGREIFEN und WOHLFÜHLEN*Garten in der nähren Umgebung auch anmietbar*,https://www.immobilienscout24.de/expose/105173600,6.600028236619999,52.54909,13.18542
1501,105173602,Wohnung,105173602.0,Miete,"Zeppelinstr. 100, Spandau (Spandau), Berlin",False,False,Berlin,True,001.22352,False,71.34,2.0,13583.0,499.38,False,Spandau (Spandau),Perfekt für Pärchen!,https://www.immobilienscout24.de/expose/105173602,7.0,52.54909,13.18542
1502,105174056,Wohnung,105174056.0,Miete,"Tegernauer Zeile 2, Waidmannslust (Reinickendorf), Berlin",True,False,Berlin,False,001.1633040,False,88.15,3.0,13469.0,599.0,False,Waidmannslust (Reinickendorf),Wohlfühloase für Sie und Ihre Familie!,https://www.immobilienscout24.de/expose/105174056,6.79523539421,52.608059999999995,13.331760000000001
1503,105174300,Wohnung,105174300.0,Miete,"Mühlenstraße 20, Pankow (Pankow), Berlin",True,True,Berlin,True,001.15652831,False,68.98,2.0,13187.0,995.0,False,Pankow (Pankow),"Erstbezug nach Komplettsanierung: 2 Zimmer Wohnung inkl. Wohnküche, Balkon, EBK, Parkett!",https://www.immobilienscout24.de/expose/105174300,14.4244708611,52.56564,13.40601
1504,105174655,Wohnung,105174655.0,Miete,"Cantianstr. 19, Prenzlauer Berg (Prenzlauer Berg), Berlin",False,False,Berlin,True,001.1242005,False,88.96,3.0,10437.0,893.0,False,Prenzlauer Berg (Prenzlauer Berg),Prenzlauer Berg - gepflegte 3 Zimmer - Dielen - modernes Bad - Kammer - ca. 89m² - 1.099€ warm,https://www.immobilienscout24.de/expose/105174655,10.038219424500001,52.54699,13.410279999999998
1505,105174669,Wohnung,105174669.0,Miete,"Tegernauer Zeile 9, Waidmannslust (Reinickendorf), Berlin",True,False,Berlin,False,001.1633040,False,86.35,3.0,13469.0,599.0,False,Waidmannslust (Reinickendorf),Wohlfühloase für Sie und Ihre Familie!,https://www.immobilienscout24.de/expose/105174669,6.93688477128,52.60873,13.33022
1506,105174839,Wohnung,105174839.0,Miete,"Tegernauer Zeile 11, Waidmannslust (Reinickendorf), Berlin",True,False,Berlin,False,001.1633040,False,87.33,3.0,13469.0,579.0,False,Waidmannslust (Reinickendorf),Ruhig + grün = Wohlfühlen!,https://www.immobilienscout24.de/expose/105174839,6.630024046719999,52.608709999999995,13.32996
1507,105175014,Wohnung,105175014.0,Miete,"Zabel-Krüger-Damm 52, Waidmannslust (Reinickendorf), Berlin",True,False,Berlin,False,001.1633040,False,72.74,2.5,13469.0,549.0,False,Waidmannslust (Reinickendorf),"Schöne 2,5 Zimmerwohnung - viel Platz! Interessiert? Schnell bewerben!",https://www.immobilienscout24.de/expose/105175014,7.54742919989,52.60999,13.33595
1508,105175539,Wohnung,105175539.0,Miete,"Kiekebuschstr. 11, Köpenick (Köpenick), Berlin",False,False,Berlin,False,001.16165159,False,64.0,2.0,12555.0,650.0,True,Köpenick (Köpenick),"Attraktive 2-Zimmer-Wohnung zur Miete in Köpenick, Berlin",https://www.immobilienscout24.de/expose/105175539,10.15625,52.455659999999995,13.582070000000002
1509,105175798,Wohnung,105175798.0,Miete,"Wilhelm-Stolze-Straße 38, Friedrichshain (Friedrichshain), Berlin",True,False,Berlin,False,001.377554,False,126.96,4.0,10249.0,1461.0,False,Friedrichshain (Friedrichshain),Familienwohnung im charmanten Altbau,https://www.immobilienscout24.de/expose/105175798,11.507561436700001,52.52469,13.446589999999999
1510,105175881,Wohnung,105175881.0,Miete,"Oschatzer Ring 10, Hellersdorf (Hellersdorf), Berlin",False,False,Berlin,False,001.22352,False,86.74,4.0,12627.0,635.7,False,Hellersdorf (Hellersdorf),Modernisiertes Familiennest sucht liebe Mieter...,https://www.immobilienscout24.de/expose/105175881,7.32879870878,52.54152,13.614920000000001
1511,105175892,Wohnung,105175892.0,Miete,"Pionierstr. 27, Spandau (Spandau), Berlin",True,False,Berlin,True,001.22352,False,65.46,2.0,13583.0,536.25,False,Spandau (Spandau),MIT NEUEM TAGESLICHTBAD / KOMPLETT RENOVIERT,https://www.immobilienscout24.de/expose/105175892,8.19202566453,52.55064,13.187579999999999
1512,105176411,Wohnung,105176411.0,Miete,"Paul-Grasse-Straße x, Prenzlauer Berg (Prenzlauer Berg), Berlin",False,False,Berlin,False,009.38bb8c01-edbe-4b22-8e3d-db96d18e0c70,False,61.0,2.0,10409.0,671.0,False,Prenzlauer Berg (Prenzlauer Berg),Schöne 2-Zimmer-Wohnung in ruhiger Wohnanlage,https://www.immobilienscout24.de/expose/105176411,11.0,52.54945,13.43769
1513,105186216,Wohnung,105186216.0,Miete,"Mehrower Allee 36, Marzahn (Marzahn), Berlin",False,False,Berlin,True,001.22352,False,47.15,2.0,12687.0,443.35,False,Marzahn (Marzahn),Modernisierte Wohnung - Nachmieter zum 30.06.2018 gesucht!,https://www.immobilienscout24.de/expose/105186216,9.402969247080001,52.55575,13.56395
1514,105187305,Wohnung,105187305.0,Miete,"Altstädter Ring 15, Spandau (Spandau), Berlin",True,True,Berlin,True,002.01005033525,True,22.58,1.0,13597.0,562.0,False,Spandau (Spandau),NEUBAU!ERSTBEZUG!VOLLMÖBLIERT Studentenapartments in der Altstadt! Besichtigung am 9.6 von 12-15Uhr!,https://www.immobilienscout24.de/expose/105187305,24.889282550900003,52.53836999999999,13.200370000000001
1515,105188066,Wohnung,105188066.0,Miete,"Mitte (Mitte), Berlin",False,True,Berlin,True,001.5408770,False,92.35,3.0,10115.0,1569.95,False,Mitte (Mitte),Zum Erstbezug: helle 3-Zimmerwohnung mit 2 Bädern und Loggia Südausrichtung,https://www.immobilienscout24.de/expose/105188066,17.0,52.5176896,13.4023757
1516,105188072,Wohnung,105188072.0,Miete,"Mitte (Mitte), Berlin",True,True,Berlin,True,001.5408770,False,73.97,2.0,10115.0,1202.01,False,Mitte (Mitte),!ERSTBEZUG! geräumige 2-Zimmerwohnung mit eigenerTerrasse I EBK I HWR,https://www.immobilienscout24.de/expose/105188072,16.2499662025,52.5176896,13.4023757
1517,105188354,Wohnung,105188354.0,Miete,"Mitte (Mitte), Berlin",False,True,Berlin,True,001.5408770,False,121.04,4.0,10115.0,1815.6,False,Mitte (Mitte),"Geräumige 4-Zimmerwohnung mit 2 Bädern, Loggia, EBK und Fußbodenheizung",https://www.immobilienscout24.de/expose/105188354,15.0,52.5176896,13.4023757
1518,105188368,Wohnung,105188368.0,Miete,"Mitte (Mitte), Berlin",False,True,Berlin,True,001.5408770,False,71.79,2.0,10115.0,1184.54,False,Mitte (Mitte),Zentrale Wohnung in ruhiger Lage I 2 Zimmer I EBK I Fußbodenheizung,https://www.immobilienscout24.de/expose/105188368,16.5000696476,52.5176896,13.4023757
1519,105188727,Wohnung,105188727.0,Miete,"Wintersteinstraße 12-14, Charlottenburg (Charlottenburg), Berlin",True,True,Berlin,True,001.365519,False,64.41,2.0,10587.0,1130.0,False,Charlottenburg (Charlottenburg),"ERSTBEZUG! attraktive 2 Zimmerwohnung! PARKETT, EBK. BALKON, RUHIGE LAGE",https://www.immobilienscout24.de/expose/105188727,17.5438596491,52.51878000000001,13.30675
1520,105188845,Wohnung,105188845.0,Miete,"Holzmindener Str. 14, Britz (Neukölln), Berlin",True,False,Berlin,True,001.22352,False,45.01,1.5,12347.0,470.58,False,Britz (Neukölln),Aufgepasst- Ich werde modernisiert!,https://www.immobilienscout24.de/expose/105188845,10.4550099978,52.45547,13.431610000000001
1521,105188910,Wohnung,105188910.0,Miete,"Hindenburgdamm 56, Lichterfelde (Steglitz), Berlin",False,False,Berlin,True,001.605675,False,59.8,2.0,12203.0,627.9,False,Lichterfelde (Steglitz),**2-ZIMMER-WOHNUNG MIT WINTERGARTEN NÄHE RATHAUS STEGLITZ**,https://www.immobilienscout24.de/expose/105188910,10.5,52.445930000000004,13.315879999999998
1522,105189389,Wohnung,105189389.0,Miete,"Reichenberger Straße 71, Kreuzberg (Kreuzberg), Berlin",False,True,Berlin,True,001.1633040,False,65.0,2.0,10999.0,879.0,False,Kreuzberg (Kreuzberg),Helle 2 - Zimmerwohnung mit Einbauküche im hippen Kreuzberg!,https://www.immobilienscout24.de/expose/105189389,13.5230769231,52.49455,13.43295
1523,105189579,Wohnung,105189579.0,Miete,"Kochstraße 28, Kreuzberg (Kreuzberg), Berlin",True,True,Berlin,True,002.01007996964,False,49.81,1.5,10969.0,597.72,False,Kreuzberg (Kreuzberg),"Gemütliche 1,5 Zimmerwohnung am Checkpoint Charlie",https://www.immobilienscout24.de/expose/105189579,12.0,52.506719999999994,13.3874
1524,105189880,Wohnung,105189880.0,Miete,"Lynarstr. 25, Spandau (Spandau), Berlin",True,True,Berlin,False,001.1242005,False,109.45,4.0,13585.0,953.0,False,Spandau (Spandau),Spandau Lutherplatz! 4 Zimmer - Wassernähe - Balkon großes Bad - Dielen- 3-er WG - 110m² 1.199€ warm,https://www.immobilienscout24.de/expose/105189880,8.70717222476,52.5484,13.202379999999998
1525,105189965,Wohnung,105189965.0,Miete,"Güntzelstr. 42, Wilmersdorf (Wilmersdorf), Berlin",False,True,Berlin,False,001.630568,False,92.9,2.0,10717.0,1000.0,False,Wilmersdorf (Wilmersdorf),Tolle großzügige 2-Zimmer-Altbauwohnung nähe Uhlandstraße mit Top Einbauküche,https://www.immobilienscout24.de/expose/105189965,10.764262647999999,52.49117,13.323939999999999
1526,105190475,Wohnung,105190475.0,Miete,"Drakestraße 77, Lichterfelde (Steglitz), Berlin",True,True,Berlin,True,001.319589,False,48.91,1.5,12205.0,635.83,False,Lichterfelde (Steglitz),"sanierte 1,5-Zimmerwohnung mit Balkon und EBK im Drakepark",https://www.immobilienscout24.de/expose/105190475,13.0,52.4336,13.30654
1527,105190969,Wohnung,105190969.0,Miete,"Dieselstr. 7, Neukölln (Neukölln), Berlin",True,False,Berlin,False,001.1633040,False,81.0,3.0,12057.0,749.0,False,Neukölln (Neukölln),Große 3-Zimmerwohnung im beliebten Neuköllner Kiez!,https://www.immobilienscout24.de/expose/105190969,9.24691358025,52.47486,13.46701
1528,105191058,Wohnung,105191058.0,Miete,"Herrenhausstraße 5, Johannisthal (Treptow), Berlin",True,False,Berlin,False,001.618639,False,96.72,3.0,12487.0,918.84,False,Johannisthal (Treptow),Geräumige Wohnung in Johannisthal,https://www.immobilienscout24.de/expose/105191058,9.5,52.44392,13.50702
1529,105191116,Wohnung,105191116.0,Miete,"Oudenarder Straße 22, Wedding (Wedding), Berlin",False,False,Berlin,False,001.1633040,False,45.0,2.0,13347.0,519.0,False,Wedding (Wedding),!! Frisch modernisierte 2 Zimmerwohnung unweit der Osramhöfe !!,https://www.immobilienscout24.de/expose/105191116,11.5333333333,52.5533,13.362520000000002
1530,105191128,Wohnung,105191128.0,Miete,"Friedrich-Karl-Str 2, Tempelhof (Tempelhof), Berlin",False,True,Berlin,False,001.303262,False,62.34,2.0,12103.0,872.0,False,Tempelhof (Tempelhof),"*** 2-Zimmer, Küche, Bad vollständig möbliert - IDEAL für Pendler ***",https://www.immobilienscout24.de/expose/105191128,13.987808790499999,52.45606,13.38328
1531,105191226,Wohnung,105191226.0,Miete,"Kreuzberg (Kreuzberg), Berlin",False,False,Berlin,True,002.01002864719,False,145.0,5.0,10997.0,1599.0,False,Kreuzberg (Kreuzberg),*Für Familien oder Paare-5 Zi.-Altbauwohnung im (3 OG ohne Fahrstuhl)*,https://www.immobilienscout24.de/expose/105191226,11.0275862069,52.4877388,13.3815238
1532,105191452,Wohnung,105191452.0,Miete,"Zeppelinstr. 101, Spandau (Spandau), Berlin",False,False,Berlin,False,001.22352,False,78.3,3.0,13583.0,584.82,False,Spandau (Spandau),Hier fühlen Sie sich wohl!,https://www.immobilienscout24.de/expose/105191452,7.46896551724,52.549530000000004,13.1856
1533,105191684,Wohnung,105191684.0,Miete,"Leopoldstr. 4, Lichtenberg (Lichtenberg), Berlin",True,True,Berlin,True,001.240595,False,112.85,3.0,10317.0,1410.0,False,Lichtenberg (Lichtenberg),Exklusive Dachgeschoss- Wohnung mit großzügiger Südterrasse!,https://www.immobilienscout24.de/expose/105191684,12.4944616748,52.503190000000004,13.486770000000002
1534,105191753,Wohnung,105191753.0,Miete,"Durlacher Straße 5, Wilmersdorf (Wilmersdorf), Berlin",True,True,Berlin,True,001.615692,False,61.68,2.0,10715.0,863.52,False,Wilmersdorf (Wilmersdorf),"ERSTBEZUG!!!! ** Wohntraum mit 2 Zimmern, EBK und Balkon am Volkspark",https://www.immobilienscout24.de/expose/105191753,14.0,52.47942,13.336310000000001
