ID,Haus/Wohnung,ID,Miete/Kauf,address,balcony,builtInKitchen,city,floorplan,from,garden,lat,livingSpace,lon,numberOfRooms,postcode,price,privateOffer,quarter,title,url,price_sq_m
105338416,Wohnung,105338416,Miete,"Schönwalderstraße 20, Wedding (Wedding), Berlin",true,true,Berlin,true,009.d6b4c0a5-d157-420c-b3dd-a27cad7d1bec,false,52.54173,40,13.3715,2,13347,625,true,Wedding (Wedding),Sehr schöne Altbauwohnung mit Balkon,https://www.immobilienscout24.de/expose/105338416,15.625
105338623,Wohnung,105338623,Miete,"Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,009.0b12cd90-13f4-41d1-b30d-6a0e6ddb07a6,false,,135.71,,4,10585,2159,false,Charlottenburg (Charlottenburg),++VIDEO ONLINE-TOP ANGEBOT+WANNENBAD-DUSCHBAD-GÄSTEWC-PARKETT-EINBAUKÜCHE-BALKON-ZENTRALE LAGE+++,https://www.immobilienscout24.de/expose/105338623,15.9089234397
105338783,Wohnung,105338783,Miete,"Schwedenstr. 18c, Wedding (Wedding), Berlin",false,false,Berlin,true,001.59497,false,52.55405,40.92,13.37631,1,13357,535,false,Wedding (Wedding),Modernisierte 1-Zimmerwohnung im Herzen von Wedding!,https://www.immobilienscout24.de/expose/105338783,13.0742913001
105338918,Wohnung,105338918,Miete,"Berlichingenstraße 18, Tiergarten (Tiergarten), Berlin",false,false,Berlin,false,001.172849,false,52.53111,83.29,13.32507,3,10553,1083,false,Tiergarten (Tiergarten),!!! KEINE MASSENBESICHTIGUNG - Helle 3-Zimmer-Wohnung in Berlin-Moabit,https://www.immobilienscout24.de/expose/105338918,13.0027614359
105340618,Wohnung,105340618,Miete,"Weverstr. 8d, Spandau (Spandau), Berlin",true,false,Berlin,true,001.22352,false,52.52003,57.75,13.20041,1.5,13595,522.06,false,Spandau (Spandau),Balkonwohnung in ruhiger Lage!,https://www.immobilienscout24.de/expose/105340618,9.04
105340621,Wohnung,105340621,Miete,"Weverstr. 10, Spandau (Spandau), Berlin",true,false,Berlin,true,001.22352,false,52.51969,62.95,13.19974,2,13595,560.26,false,Spandau (Spandau),Tolle Pärchenwohnung mit Balkon und abgezogenen Dielen!,https://www.immobilienscout24.de/expose/105340621,8.90007942812
105340628,Wohnung,105340628,Miete,"Charlottenstr. 85, Kreuzberg (Kreuzberg), Berlin",true,false,Berlin,true,001.22352,false,52.50647,41.01,13.39223,1,10969,440.56,false,Kreuzberg (Kreuzberg),Für Personen ab 55 Jahren !!!,https://www.immobilienscout24.de/expose/105340628,10.7427456718
105340632,Wohnung,105340632,Miete,"Jahnstr. 69, Britz (Neukölln), Berlin",true,true,Berlin,true,001.22352,false,52.45985,60.34,13.43796,2,12347,551.92,false,Britz (Neukölln),Erstbezug nach Modernisierung !,https://www.immobilienscout24.de/expose/105340632,9.14683460391
105340635,Wohnung,105340635,Miete,"Jahnstr. 61, Britz (Neukölln), Berlin",true,false,Berlin,true,001.22352,false,52.45948,60.71,13.43889,2,12347,503.73,false,Britz (Neukölln),Sonnige Wohnung mit modernem Badezimmer !,https://www.immobilienscout24.de/expose/105340635,8.2973151046
105340687,Wohnung,105340687,Miete,"Kantstr. 66a, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,001.505260,false,52.50702,113.2,13.30296,3,10627,1358.4,false,Charlottenburg (Charlottenburg),Eindrucksvolle Altbauwohnung in der City,https://www.immobilienscout24.de/expose/105340687,12.0
105340697,Wohnung,105340697,Miete,"Soldiner Str. 40, Wedding (Wedding), Berlin",true,false,Berlin,true,001.59497,true,52.56023,89.2,13.38159,3,13359,900,false,Wedding (Wedding),Großzügige 3 Zimmer im Soldiner Kiez mit Wohnküche + Balkon!!!,https://www.immobilienscout24.de/expose/105340697,10.0896860987
105340780,Wohnung,105340780,Miete,"Drontheimer Straße 20, Wedding (Wedding), Berlin",false,false,Berlin,false,001.1633040,false,52.56006,34,13.3774,1,13359,429,false,Wedding (Wedding),Hübsche Singlewohnung im Weddinger Kiez zu vermieten,https://www.immobilienscout24.de/expose/105340780,12.6176470588
105341047,Wohnung,105341047,Miete,"Ostpreußendamm 136, Lichterfelde (Steglitz), Berlin",false,true,Berlin,true,001.623013,false,52.42232,54.33,13.31268,1,12207,600,false,Lichterfelde (Steglitz),"Großzügiges, historisches Zimmer im Hochparterre einer Denkmalvilla",https://www.immobilienscout24.de/expose/105341047,11.0436223081
105341286,Wohnung,105341286,Miete,"Lückstr. 75, Lichtenberg (Lichtenberg), Berlin",true,true,Berlin,true,001.240595,false,52.50287,88.37,13.48604,3,10317,1261.95,false,Lichtenberg (Lichtenberg),"Modernes, großzügiges und zentrales Wohnen nahe dem S- Bhf. Nöldnerplatz",https://www.immobilienscout24.de/expose/105341286,14.2802987439
105341526,Wohnung,105341526,Miete,"Hallesche Straße 2-5, Kreuzberg (Kreuzberg), Berlin",true,true,Berlin,true,009.cd12ebd0-7129-4550-8a45-e82c653dd53e,false,52.50123,57,13.38421,2,10963,995,true,Kreuzberg (Kreuzberg),"Bestlage nahe Potsdamer Platz, Erstbezug, Ruhige 2-Zi-Whg in Grünanlage",https://www.immobilienscout24.de/expose/105341526,17.4561403509
105342368,Wohnung,105342368,Miete,"Newtonstr. 3, Adlershof (Treptow), Berlin",true,false,Berlin,false,001.6453775,false,52.4349,57,13.52676,2,12489,997,false,Adlershof (Treptow),"ERSTBEZUG und Vollmöbliert !!!Sehr helles, modernes 2-Zimmer Apartment in Berlin-Adlershof",https://www.immobilienscout24.de/expose/105342368,17.4912280702
105342631,Wohnung,105342631,Miete,"Grunewaldstr. 27, Schöneberg (Schöneberg), Berlin",false,false,Berlin,false,001.902948,false,52.48972,105,13.34833,3.5,10823,1627.5,false,Schöneberg (Schöneberg),"RUHIGE & GERÄUMIGE 3,5 ZIMMER WOHNUNG IN BERLIN SCHÖNEBERG",https://www.immobilienscout24.de/expose/105342631,15.5
105342778,Wohnung,105342778,Miete,"Eldenaer Str. 30, Friedrichshain (Friedrichshain), Berlin",true,true,Berlin,false,009.04694508-7020-4e60-bbea-99eee3b5b20a,false,52.52006,61.07,13.47048,2,10247,896.51,false,Friedrichshain (Friedrichshain),"Besichtigung Donnerstag, 21.06.2018 um 7.45 Uhr - Dachgeschoss im Samariterkiez, Eldenaer Str. 30",https://www.immobilienscout24.de/expose/105342778,14.6800392992
105342898,Wohnung,105342898,Miete,"Horber Straße 6, Waidmannslust (Reinickendorf), Berlin",true,false,Berlin,false,001.1633040,false,52.60948,48,13.32615,1,13469,435,false,Waidmannslust (Reinickendorf),Geräumige 1-Zimmerwohnung mit Balkon unweit des Hermsdorfer Sees!!,https://www.immobilienscout24.de/expose/105342898,9.0625
105342960,Wohnung,105342960,Miete,"Hedemannstraße 27, Kreuzberg (Kreuzberg), Berlin",true,false,Berlin,true,001.1633040,false,52.50297,36,13.38687,1,10963,549,false,Kreuzberg (Kreuzberg),1- Zimmerwohnung mit Balkon im Herzen von Kreuzberg zu vermieten!,https://www.immobilienscout24.de/expose/105342960,15.25
105342970,Wohnung,105342970,Miete,"Fritschestraße 23, Charlottenburg (Charlottenburg), Berlin",false,true,Berlin,false,001.7016673,false,52.51291,56,13.29935,3,10585,799,false,Charlottenburg (Charlottenburg),"Erstbezug nach Sanierung! Stilvolle Wohnung für Single und Paare! Altbau, Einbauküche, Dielen...",https://www.immobilienscout24.de/expose/105342970,14.2678571429
105343085,Wohnung,105343085,Miete,"Trusetaler Straße 9, Marzahn (Marzahn), Berlin",true,false,Berlin,true,001.618637,false,52.5573,34.6,13.56732,1,12687,251,false,Marzahn (Marzahn),Trusetaler Straße 9 - mit Renovierungszuschuss,https://www.immobilienscout24.de/expose/105343085,7.25433526012
105343091,Wohnung,105343091,Miete,"Kameruner Straße 46, Wedding (Wedding), Berlin",false,false,Berlin,false,001.1633040,false,52.54962,38,13.34591,1,13351,429,false,Wedding (Wedding),1-Zimmer-Altbauwohnung nähe Volkspark Rehberge sucht dich!,https://www.immobilienscout24.de/expose/105343091,11.2894736842
105343120,Wohnung,105343120,Miete,"Ziegelstr. 24, Mitte (Mitte), Berlin",true,true,Berlin,true,001.5446427,false,52.52382,136.88,13.39136,3,10117,1700,false,Mitte (Mitte),Neubauwohnung / 3 Zi im 5.OG / ca. 137m² Wohn-/Nutzfläche in bester Lage von Berlin Mitte,https://www.immobilienscout24.de/expose/105343120,12.4196376388
105343234,Wohnung,105343234,Miete,"Stockholmer Str. 2, Wedding (Wedding), Berlin",true,false,Berlin,true,001.1633040,false,52.55669,59,13.38209,2.5,13359,580,false,Wedding (Wedding),"Ihr neues zu Hause mit Balkon! 2,5 Zimmerwohnung mitten in Wedding!",https://www.immobilienscout24.de/expose/105343234,9.83050847458
105343326,Wohnung,105343326,Miete,"Kurfürstendamm 157/158, Wilmersdorf (Wilmersdorf), Berlin",true,false,Berlin,false,001.1420,false,52.49911,58.28,13.30424,1,10709,842,false,Wilmersdorf (Wilmersdorf),City-Wohnung mit Ku´damm-Adresse sucht Geschäftsmann/-frau!!!  ,https://www.immobilienscout24.de/expose/105343326,14.4474948524
105343384,Wohnung,105343384,Miete,"An den Knabenhäusern 6, Rummelsburg (Lichtenberg), Berlin",true,true,Berlin,true,009.65b1e0e3-218d-49ee-947f-76ffdf4dfb60,true,52.49699,99.7,13.47977,3,10317,1694.9,true,Rummelsburg (Lichtenberg),Wohnen am Wasser - Ruhige Wohnung mit traumhaftem Blick auf die Rummelsburger Bucht,https://www.immobilienscout24.de/expose/105343384,17.0
105343601,Wohnung,105343601,Miete,"Rütlistr. 15, Reinickendorf (Reinickendorf), Berlin",false,false,Berlin,false,001.1633040,false,52.563,78,13.35728,3,13407,749,false,Reinickendorf (Reinickendorf),Tolle 3 Zimmerwohnung mit Wannenbad direkt am Schäfersee gelegen,https://www.immobilienscout24.de/expose/105343601,9.60256410256
105343666,Wohnung,105343666,Miete,"Prenzlauer Berg (Prenzlauer Berg), Berlin",true,true,Berlin,false,001.178607,false,,110,,3,10439,1425,false,Prenzlauer Berg (Prenzlauer Berg),Schönhauser Allee - Helle Wohnung -  Balkon-,https://www.immobilienscout24.de/expose/105343666,12.9545454545
105343789,Wohnung,105343789,Miete,"Pankow (Pankow), Berlin",true,false,Berlin,true,001.178607,false,,70,,2,10439,925,false,Pankow (Pankow),Wisbyer Strasse - WIRD NEU SANIERT - BALKON - ALTBAU,https://www.immobilienscout24.de/expose/105343789,13.2142857143
105344152,Wohnung,105344152,Miete,"Buggenhagenstr. 23, Lichtenberg (Lichtenberg), Berlin",false,false,Berlin,true,001.22352,false,52.52855,44.5,13.46381,2,10369,400.6,false,Lichtenberg (Lichtenberg),Schöne Singlewohnung!,https://www.immobilienscout24.de/expose/105344152,9.00224719101
105344158,Wohnung,105344158,Miete,"Parkstr. 1b, Spandau (Spandau), Berlin",true,false,Berlin,true,001.22352,false,52.54834,65.3,13.21079,2,13585,558.12,false,Spandau (Spandau),Helle geräumige Wohnung im Grünen,https://www.immobilienscout24.de/expose/105344158,8.54701378254
105344173,Wohnung,105344173,Miete,"Scheelestr. 137, Lichterfelde (Steglitz), Berlin",true,false,Berlin,true,001.22352,true,52.41119,135.92,13.32423,4.5,12209,983.83,false,Lichterfelde (Steglitz),für die große Familie mit WBS,https://www.immobilienscout24.de/expose/105344173,7.23830194232
105344336,Wohnung,105344336,Miete,"Wassermannstraße 73, Adlershof (Treptow), Berlin",true,true,Berlin,true,009.c1a6361d-b6b9-4eb5-98d4-c007ad13ff12,false,52.43967,35,13.55202,1.5,12489,490,false,Adlershof (Treptow),"""Erstbezug Neubau"" gemütliche Singel Wohnung im aufstrebenden Adlershof",https://www.immobilienscout24.de/expose/105344336,14.0
105344409,Wohnung,105344409,Miete,"Kinzerallee 25, Köpenick (Köpenick), Berlin",true,false,Berlin,false,001.15274598,false,52.45462,56,13.57765,2,12555,471.24,false,Köpenick (Köpenick),Sanierte 2 Zimmerwohnung in fussnah der Altstadt Köpenick,https://www.immobilienscout24.de/expose/105344409,8.415
105344424,Wohnung,105344424,Miete,"AndreasstraBe 10, Britz (Neukölln), Berlin",false,false,Berlin,false,009.7c6922a7-bcab-4f08-a480-71faf11f7be8,false,52.45942,230,13.42681,2,12043,2300,true,Britz (Neukölln),"Geräumige 2-Zimmer-Wohnung zur Miete in, Berlin",https://www.immobilienscout24.de/expose/105344424,10.0
105344651,Wohnung,105344651,Miete,"Loschwitzer Weg 20, Staaken (Spandau), Berlin",true,false,Berlin,false,001.15505701,false,52.5225,68.01,13.15913,2,13593,408,false,Staaken (Spandau),Neu sanierte 2 Zimmer Wohnung mit Balkon + Keller,https://www.immobilienscout24.de/expose/105344651,5.9991177768
105344658,Wohnung,105344658,Miete,"Freiherr-vom-Stein-Str. 5, Schöneberg (Schöneberg), Berlin",false,false,Berlin,false,001.1420,false,52.48389,44.75,13.34084,1,10825,671,false,Schöneberg (Schöneberg),modernisierte Altbauwohnung am Volkspark Schöneberg  ,https://www.immobilienscout24.de/expose/105344658,14.9944134078
105344793,Wohnung,105344793,Miete,"Pillnitzer Weg  19, Staaken (Spandau), Berlin",true,false,Berlin,false,001.15505701,false,52.52343,29.98,13.1561,1,13593,237,false,Staaken (Spandau),Helle neu renovierte 1 Zimmer Wohnung mit SüdBalkon,https://www.immobilienscout24.de/expose/105344793,7.90527018012
105344861,Wohnung,105344861,Miete,"Wilmersdorf (Wilmersdorf), Berlin",false,false,Berlin,true,001.5327023,false,,81,,3,10709,1460,false,Wilmersdorf (Wilmersdorf),3 Zimmer Neubauwohnung in bester Ku`damm Lage,https://www.immobilienscout24.de/expose/105344861,18.024691358
105344866,Wohnung,105344866,Miete,"Pillnitzer Weg 21, Staaken (Spandau), Berlin",true,false,Berlin,false,001.15505701,false,52.52376,36.67,13.15626,1,13593,290,false,Staaken (Spandau),1 Zimmer Wohnung in SENIORENHAUS mit Balkon + Einbauküche,https://www.immobilienscout24.de/expose/105344866,7.90837196618
105344941,Wohnung,105344941,Miete,"Lynarstr.  41, Spandau (Spandau), Berlin",true,false,Berlin,false,001.614513,false,52.54878,62.65,13.20943,2,13585,545,false,Spandau (Spandau),"Schöne 2-Zimmerwhg, mit Balkon, in Spandau",https://www.immobilienscout24.de/expose/105344941,8.69912210694
105345760,Wohnung,105345760,Miete,"Goldammerstr. 47, Buckow (Neukölln), Berlin",true,false,Berlin,false,001.59497,false,52.43062,64.45,13.46734,2,12351,670,false,Buckow (Neukölln),"Sommer, Sonne, neues Wohnglück! Erstbezug nach Sanierung!",https://www.immobilienscout24.de/expose/105345760,10.3956555469
105345913,Wohnung,105345913,Miete,"Wilhelmstr. 45, Mitte (Mitte), Berlin",false,true,Berlin,false,001.771461,false,52.51182,101.89,13.38352,4,10117,1206.89,false,Mitte (Mitte),"komfortable 4 Zi. Wohng. große Fensterfronten, SW Blick, WG-geeignet in Mitte-Nähe Tiergarten",https://www.immobilienscout24.de/expose/105345913,11.8450289528
105345919,Wohnung,105345919,Miete,"Lehderstr. 4, Weißensee (Weißensee), Berlin",false,true,Berlin,false,002.01007851690,false,52.54763,56.36,13.44724,2,13086,676,false,Weißensee (Weißensee),saniertes möbliertes 2-Zimmer-Apartment sucht nette Zwischenmieter,https://www.immobilienscout24.de/expose/105345919,11.9943222143
105345987,Wohnung,105345987,Miete,"Ravensberger Str. 1a, Wilmersdorf (Wilmersdorf), Berlin",false,true,Berlin,true,001.15297577,false,52.49616,50.5,13.30757,2,10709,1199,false,Wilmersdorf (Wilmersdorf),Möblierte 2- Zimmer- Wohnung in Berlin- Wilmersdorf!!,https://www.immobilienscout24.de/expose/105345987,23.7425742574
105346019,Wohnung,105346019,Miete,"Kellerstr.  3, Steglitz (Steglitz), Berlin",true,false,Berlin,false,001.1633040,false,52.4502,60,13.34268,2,12167,679,false,Steglitz (Steglitz),Wohnen im schönen Steglitz! Helle 2- Zimmerwohnung mit Balkon!,https://www.immobilienscout24.de/expose/105346019,11.3166666667
105346085,Wohnung,105346085,Miete,"Rubensstraße 104, Schöneberg (Schöneberg), Berlin",true,true,Berlin,true,001.1633040,false,52.46539,128,13.34377,5,12157,1399,false,Schöneberg (Schöneberg),"Erstbezug nach Modernisierung! Wunderschöne Altbauwohnung mit 5-Zimmern, Balkon und Einbauküche!",https://www.immobilienscout24.de/expose/105346085,10.9296875
105346299,Wohnung,105346299,Miete,"Humannstraße 27, Reinickendorf (Reinickendorf), Berlin",false,false,Berlin,false,001.911796,false,52.57608,64,13.31682,3,13403,665,false,Reinickendorf (Reinickendorf),"Sonnige, kernsanierte Altbau-Whg im Norden Berlins! *Besichtigung: Mi., 13.06. / 19:20 Uhr*",https://www.immobilienscout24.de/expose/105346299,10.390625
105346418,Wohnung,105346418,Miete,"Lychener Straße 74, Prenzlauer Berg (Prenzlauer Berg), Berlin",false,false,Berlin,false,001.22374,true,52.54624,82,13.42066,2,10437,984,false,Prenzlauer Berg (Prenzlauer Berg),Schöne geräumige Wohnung mit Gartenzugang im Prenzlauer Berg,https://www.immobilienscout24.de/expose/105346418,12.0
105346664,Wohnung,105346664,Miete,"Sophie-Charlotten-Straße 53/54, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,001.439080,false,52.51038,138,13.28923,6,14057,2967,false,Charlottenburg (Charlottenburg),"Vis-à-vis vom Lietzensee *Großzügige, helle  DG-Familienwohnung* Erstbezug!",https://www.immobilienscout24.de/expose/105346664,21.5
105346700,Wohnung,105346700,Miete,"Voltairestraße 3, Mitte (Mitte), Berlin",true,true,Berlin,false,001.800898,false,52.51755,61,13.41447,2,10179,850,false,Mitte (Mitte),Modernes Wohnen in Berlin-Mitte,https://www.immobilienscout24.de/expose/105346700,13.9344262295
105346738,Wohnung,105346738,Miete,"Paretzer Straße 10A, Wilmersdorf (Wilmersdorf), Berlin",true,false,Berlin,true,001.1633040,false,52.48126,95,13.31641,3,10713,1099,false,Wilmersdorf (Wilmersdorf),Modernisierte 3-Zimmer Wohnung unweit des schönen Fennsees!,https://www.immobilienscout24.de/expose/105346738,11.5684210526
105346771,Wohnung,105346771,Miete,"Friedrichstrasse 207, Kreuzberg (Kreuzberg), Berlin",true,true,Berlin,false,001.453607,false,52.5072,77,13.39019,3,10969,1000,false,Kreuzberg (Kreuzberg),++Checkpoint Charlie++Friedrichstrasse++Moderne Wohnung mit offener Küche und Sonnenbalkon++,https://www.immobilienscout24.de/expose/105346771,12.987012987
105346917,Wohnung,105346917,Miete,"Parchimer Allee 43, Britz (Neukölln), Berlin",false,false,Berlin,true,001.22352,false,52.44528,47.81,13.45325,1.5,12359,472.89,false,Britz (Neukölln),Erstbezug nach Modernisierung,https://www.immobilienscout24.de/expose/105346917,9.8910269818
105346921,Wohnung,105346921,Miete,"Rixdorfer Str. 165, Mariendorf (Tempelhof), Berlin",true,false,Berlin,true,001.22352,false,52.44064,62.5,13.39634,2,12109,524.4,false,Mariendorf (Tempelhof),2 Zimmer mit Aussicht! Nahe dem U-Bhf. Alt-Mariendorf!,https://www.immobilienscout24.de/expose/105346921,8.3904
105347414,Wohnung,105347414,Miete,"Wendenschlossstr. 324a, Köpenick (Köpenick), Berlin",false,true,Berlin,false,001.5397796,false,52.42821,53,13.58446,1,12557,530,false,Köpenick (Köpenick),"Apartment im grünen Süden, möbliert, nahe Dahme",https://www.immobilienscout24.de/expose/105347414,10.0
105347453,Wohnung,105347453,Miete,"Leipziger Platz 13, Mitte (Mitte), Berlin",true,true,Berlin,true,002.01007074012,true,52.51061,103.8,13.3787,2,10117,1920.3,false,Mitte (Mitte),Prestige Objekt am Leipziger Platz! Fantastische 3-Zimmer-Wohnung auf ca. 64 m² und Terrasse,https://www.immobilienscout24.de/expose/105347453,18.5
105347565,Wohnung,105347565,Miete,"Neukölln (Neukölln), Berlin",true,false,Berlin,true,001.15282630,false,,79.19,,2,12051,1050,false,Neukölln (Neukölln),Liebevoll renovierte Altbauwohnung im Körnerkiez im szenigen Neukölln zu vermieten! Ab sofort!,https://www.immobilienscout24.de/expose/105347565,13.2592499053
105347607,Wohnung,105347607,Miete,"Peschkestraße 16, Steglitz (Steglitz), Berlin",true,true,Berlin,false,001.3249144,false,52.46524,76.57,13.33169,3,12161,1400,false,Steglitz (Steglitz),Erstbezug nach umfassender Sanierung ,https://www.immobilienscout24.de/expose/105347607,18.2839232075
105347660,Wohnung,105347660,Miete,"Durlacher Straße 13, Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,false,001.293000,false,52.47939,125,13.33399,4,10715,1600,false,Wilmersdorf (Wilmersdorf),"Herrliche Altbauwohnung, ab sofort für 2 Jahre",https://www.immobilienscout24.de/expose/105347660,12.8
105347876,Wohnung,105347876,Miete,"Flughafenstraße 45, Neukölln (Neukölln), Berlin",true,true,Berlin,true,001.396445,false,52.48063,109.51,13.42503,5,12049,1049,false,Neukölln (Neukölln),"Schöne 5 ZIMMER Wohnung mit Terrasse + Garten, Laminat und EBK",https://www.immobilienscout24.de/expose/105347876,9.57903387818
105347877,Wohnung,105347877,Miete,"Kochhannstr. 22, Friedrichshain (Friedrichshain), Berlin",false,true,Berlin,false,001.1466381,false,52.52556,67.9,13.45261,2,10249,1090,false,Friedrichshain (Friedrichshain),Erstbezug nach umfangreicher Sanierung - helle 2-Zimmerwohnung,https://www.immobilienscout24.de/expose/105347877,16.0530191458
105347987,Wohnung,105347987,Miete,"Kaulsdorf (Hellersdorf), Berlin",false,false,Berlin,false,001.483188,false,,75.74,,3,12621,590,false,Kaulsdorf (Hellersdorf),3-Zimmer-Wohnung,https://www.immobilienscout24.de/expose/105347987,7.78980723528
105348291,Wohnung,105348291,Miete,"Lichterfelde (Steglitz), Berlin",false,false,Berlin,false,009.cc1f8f6f-b3c6-4668-9035-6c61f2e908c4,false,,101,,4,12205,959.5,true,Lichterfelde (Steglitz),"Schöne vier Zimmer Wohnung in Berlin, Lichterfelde (Steglitz)",https://www.immobilienscout24.de/expose/105348291,9.5
105348293,Wohnung,105348293,Miete,"Wilmersdorf (Wilmersdorf), Berlin",true,true,Berlin,false,001.43448,false,,89,,3,10713,1180,false,Wilmersdorf (Wilmersdorf),Wunderschöne Altbauwohnung nahe Volkspark Schöneberg,https://www.immobilienscout24.de/expose/105348293,13.2584269663
105348408,Wohnung,105348408,Miete,"Kaiserdamm 10, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,true,001.390931,false,52.51074,124,13.29017,2,14057,1984,false,Charlottenburg (Charlottenburg),Dachgeschoss im Penthouse-Stil - Citylage West,https://www.immobilienscout24.de/expose/105348408,16.0
105348497,Wohnung,105348497,Miete,"Altstädter Ring 15, Spandau (Spandau), Berlin",true,true,Berlin,true,002.01005033525,true,52.53837,21.07,13.20037,1,13597,562585,false,Spandau (Spandau),NEUBAU!ERSTBEZUG!VOLLMÖBLIERT Studentenapartments in der Altstadt! Besichtigung am 9.6 von 12-15Uhr!,https://www.immobilienscout24.de/expose/105348497,26700.7593735
105349030,Wohnung,105349030,Miete,"Ebersstr. 72, Schöneberg (Schöneberg), Berlin",true,false,Berlin,true,001.1242005,false,52.47963,66.24,13.35162,2,10827,598,false,Schöneberg (Schöneberg),Innsbrucker Platz - Freundliche 2 Zimmer - Kiez - Balkon Dielen -Tageslichtbad- ca 66m² - 839€ warm,https://www.immobilienscout24.de/expose/105349030,9.02777777778
105349168,Wohnung,105349168,Miete,"Böhlener Str. 3, Hellersdorf (Hellersdorf), Berlin",true,false,Berlin,true,001.22352,false,52.53997,72.95,13.62037,4,12627,463.82,false,Hellersdorf (Hellersdorf),Der Ausblick ist gigantisch und kein Mieter über Ihnen!,https://www.immobilienscout24.de/expose/105349168,6.35805346127
105349329,Wohnung,105349329,Miete,"Müllerstraße 138a, Wedding (Wedding), Berlin",false,false,Berlin,false,001.2763940,false,52.54966,44,13.35251,1.5,13353,315,true,Wedding (Wedding),"Ruhige 1,5 Zimmerwohnung in zentraler Lage",https://www.immobilienscout24.de/expose/105349329,7.15909090909
105349640,Wohnung,105349640,Miete,"Blumenbachweg 6, Marzahn (Marzahn), Berlin",true,true,Berlin,false,001.1234443,true,52.53891,100.58,13.55192,2,12685,985.68,false,Marzahn (Marzahn),Schöne 4 Zimmer - Maisonette-Wohnung,https://www.immobilienscout24.de/expose/105349640,9.79996023066
105349983,Wohnung,105349983,Miete,"Heerstraße  11, Charlottenburg (Charlottenburg), Berlin",true,false,Berlin,false,001.277060,false,52.50887,42.52,13.26833,1,14052,385,false,Charlottenburg (Charlottenburg),Zentrale Lage am Theodor-Heuss-Platz,https://www.immobilienscout24.de/expose/105349983,9.0545625588
105350296,Wohnung,105350296,Miete,"Marzahn (Marzahn), Berlin",true,false,Berlin,false,001.16008918,false,,68.82,,3,12681,599,false,Marzahn (Marzahn), Helle modernisierte drei Zimmerwohnung,https://www.immobilienscout24.de/expose/105350296,8.70386515548
105350698,Wohnung,105350698,Miete,"Innstr. 8, Neukölln (Neukölln), Berlin",false,false,Berlin,false,001.1242005,false,52.48192,49.48,13.44439,2,12045,612,false,Neukölln (Neukölln),Weserkiez - schöne 2 Zimmerwohnung - Dielen - moderne Fenster - ca. 50 m² - 729 € warm,https://www.immobilienscout24.de/expose/105350698,12.3686337914
105351344,Wohnung,105351344,Miete,"Marzahn (Marzahn), Berlin",true,false,Berlin,false,001.16008918,false,,101.08,,4,12681,849,false,Marzahn (Marzahn), Helle modernisierte vier Zimmerwohnung,https://www.immobilienscout24.de/expose/105351344,8.39928769292
105351402,Wohnung,105351402,Miete,"Hans-Otto-Straße 28, Prenzlauer Berg (Prenzlauer Berg), Berlin",true,false,Berlin,true,001.351608,false,52.5316,127,13.4368,3.5,10407,1524,false,Prenzlauer Berg (Prenzlauer Berg),Filetstück im Bötzowviertel: Dachgeschoss-Maisonette nahe Volkspark,https://www.immobilienscout24.de/expose/105351402,12.0
105352532,Wohnung,105352532,Miete,"Kaiserdamm 111, Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,001.293000,false,52.51033,58,13.29285,2,14057,685,false,Charlottenburg (Charlottenburg),"Komplett eingerichtetes Apartment ab sofort, nur mit Möbelübernahme",https://www.immobilienscout24.de/expose/105352532,11.8103448276
105352684,Wohnung,105352684,Miete,"Paul-Robeson-Strasse 8 II, Prenzlauer Berg (Prenzlauer Berg), Berlin",true,false,Berlin,true,009.d2f4d0cf-f6d4-4b81-9722-9be1f9f5db43,false,52.55256,100,13.41112,3,10439,1850,true,Prenzlauer Berg (Prenzlauer Berg),"3 Zimmer, Südausrichtung, Blick über den Arnimplatz, Prenzlauer Berg, Erstbezug nach Sanierung",https://www.immobilienscout24.de/expose/105352684,18.5
105352698,Wohnung,105352698,Miete,"Behaimstrasse 57, Weißensee (Weißensee), Berlin",true,false,Berlin,false,001.15831931,true,52.5522,111,13.44809,4,13086,1456,true,Weißensee (Weißensee),"Schöne vier Zimmer Dachgeschosswohnung in Berlin, Weißensee",https://www.immobilienscout24.de/expose/105352698,13.1171171171
105352738,Wohnung,105352738,Miete,"Charlottenburg (Charlottenburg), Berlin",true,true,Berlin,false,001.7856076,false,,130,,4,10589,1760,true,Charlottenburg (Charlottenburg),Lichtdurchflutetes Stadthäuschen mit großem Wintergarten,https://www.immobilienscout24.de/expose/105352738,13.5384615385
105352875,Wohnung,105352875,Miete,"Charlottenburg (Charlottenburg), Berlin",false,true,Berlin,false,001.508893,false,,52,,2,10585,624,false,Charlottenburg (Charlottenburg),Perfekt sanierte Wohnung unweit  Schloß Charlottenburg im Erstbezug!,https://www.immobilienscout24.de/expose/105352875,12.0
